Lx  lambda  mu_y  theta  bondD  Energy_GS  winding  eA  eB  MA  MB  U4  Oflip  Oflipp  charge
20  -1.00  0.81  0.00  42  -54.938461  -4.216847  13.081440  13.081440  1.146809  -1.146809  0.974519  26.162880  -1.261748  -0.000000
20  -1.00  0.81  0.00  63  -54.938510  -4.216846  13.081440  13.081440  1.146809  -1.146809  0.974519  26.162880  -1.261748  0.000000
20  -1.00  0.81  0.00  84  -54.938511  -4.216846  13.081440  13.081440  1.146808  -1.146808  0.974519  26.162880  -1.261748  0.000000
20  -1.00  9.40  0.00  42  -394.800000  20.000000  0.000000  0.000000  0.000000  0.000000  -1782058182312154734899757056.000000  0.000000  -0.000000  0.000000
20  -1.00  1.33  0.00  42  -63.731574  1.914700  9.322705  9.542650  0.000000  -0.000000  0.964245  18.865355  0.000000  0.000000
20  -1.00  1.33  0.00  63  -63.731585  1.914701  9.322705  9.542650  -0.000000  0.000000  0.964245  18.865355  0.000000  0.000000
20  -1.00  1.33  0.00  84  -63.731585  1.914701  9.322705  9.542650  0.000000  -0.000000  0.964245  18.865355  0.000000  0.000000
20  -1.00  1.21  0.00  42  -61.229320  0.518561  10.242395  10.242395  0.456201  -0.456201  0.967456  20.484789  -1.692700  -0.000000
20  -1.00  1.21  0.00  63  -61.229338  0.518561  10.242395  10.242395  0.456201  -0.456201  0.967456  20.484789  -1.692700  0.000000
20  -1.00  1.21  0.00  84  -61.229338  0.518561  10.242395  10.242395  0.456201  -0.456201  0.967456  20.484789  -1.692700  -0.000000
20  -1.00  1.10  0.00  42  -59.190493  -0.788876  11.190095  10.840271  -0.000000  0.000000  0.970212  22.030366  0.000000  -0.000000
20  -1.00  1.10  0.00  63  -59.190518  -0.788876  11.190095  10.840271  -0.000000  0.000000  0.970212  22.030366  -0.000000  0.000000
20  -1.00  1.10  0.00  84  -59.190518  -0.788876  11.190095  10.840271  -0.000000  0.000000  0.970212  22.030366  -0.000000  0.000000
20  -1.00  1.84  0.00  42  -77.957770  14.038365  2.987196  2.987196  0.013330  -0.013330  0.888413  5.974393  -1.987156  0.000000
20  -1.00  8.10  0.00  42  -340.200000  20.000000  0.000000  0.000000  0.000000  0.000000  -1005979381890572861046784000.000000  0.000000  0.000000  0.000000
20  -1.00  1.09  0.00  42  -59.010493  -0.788876  10.840271  11.190095  0.000000  -0.000000  0.969250  22.030366  -0.000000  -0.000000
20  -1.00  1.09  0.00  63  -59.010518  -0.788876  10.840271  11.190095  0.000000  -0.000000  0.969250  22.030366  0.000000  0.000000
20  -1.00  1.09  0.00  84  -59.010518  -0.788876  10.840271  11.190095  0.000000  -0.000000  0.969250  22.030366  0.000000  -0.000000
20  -1.00  0.98  0.00  42  -57.227334  -2.010619  11.747933  11.747933  -0.752357  0.752357  0.971626  23.495866  1.515625  0.000000
20  -1.00  0.98  0.00  63  -57.227366  -2.010618  11.747933  11.747933  -0.752357  0.752357  0.971626  23.495865  1.515625  -0.000000
20  -1.00  0.98  0.00  84  -57.227367  -2.010618  11.747933  11.747933  -0.752357  0.752357  0.971626  23.495865  1.515625  0.000000
20  -1.00  1.91  0.00  42  -80.220000  20.000000  0.000000  0.000000  -0.000000  0.000000  -234273924508178641758191616.000000  0.000000  0.000000  0.000000
20  -1.00  5.40  0.00  42  -226.800000  20.000000  0.000000  0.000000  0.000000  0.000000  -339756493598665273677709312.000000  0.000000  -0.000000  0.000000
20  -1.00  0.13  0.00  42  -51.122774  -10.396886  16.369443  16.369443  13.131934  -13.131934  0.979637  32.738886  0.000000  -0.000000
20  -1.00  0.13  0.00  63  -51.122777  -10.396886  16.369443  16.369443  13.131934  -13.131934  0.979637  32.738886  0.000000  -0.000000
20  -1.00  0.59  0.00  42  -52.717856  -6.166054  14.228717  14.228717  1.618016  -1.618016  0.976573  28.457434  -0.892008  0.000000
20  -1.00  0.59  0.00  63  -52.717940  -6.166052  14.228717  14.228717  1.618010  -1.618010  0.976573  28.457433  -0.892007  0.000000
20  -1.00  0.59  0.00  84  -52.717941  -6.166052  14.228717  14.228717  1.618010  -1.618010  0.976573  28.457433  -0.892007  0.000000
20  -1.00  0.59  0.00  105  -52.717941  -6.166052  14.228717  14.228717  1.618010  -1.618010  0.976573  28.457433  -0.892007  0.000000
20  -1.00  0.21  0.00  42  -51.122774  -10.396886  16.369443  16.369443  13.131934  -13.131934  0.979637  32.738886  0.000000  -0.000000
20  -1.00  0.21  0.00  63  -51.122777  -10.396886  16.369443  16.369443  13.131934  -13.131934  0.979637  32.738886  -0.000000  -0.000000
20  -1.00  2.50  0.00  42  -105.000000  20.000000  0.000000  0.000000  0.000000  -0.000000  -152374497964267390531272704.000000  0.000000  -0.000000  0.000000
20  -1.00  8.30  0.00  42  -348.600000  20.000000  0.000000  0.000000  0.000000  0.000000  -2067190288355112695688593408.000000  0.000000  -0.000000  0.000000
20  -1.00  0.83  0.00  42  -55.178461  -4.216847  13.081440  13.081440  1.146809  -1.146809  0.974519  26.162880  -1.261748  0.000000
20  -1.00  0.83  0.00  63  -55.178510  -4.216846  13.081440  13.081440  1.146809  -1.146809  0.974519  26.162880  -1.261748  0.000000
20  -1.00  0.83  0.00  84  -55.178511  -4.216846  13.081440  13.081440  1.146808  -1.146808  0.974519  26.162880  -1.261748  0.000000
20  -1.00  0.55  0.00  42  -52.397856  -6.166054  14.228717  14.228717  1.618016  -1.618016  0.976573  28.457434  -0.892008  -0.000000
20  -1.00  0.55  0.00  63  -52.397940  -6.166052  14.228717  14.228717  1.618010  -1.618010  0.976573  28.457433  -0.892007  0.000000
20  -1.00  0.55  0.00  84  -52.397941  -6.166052  14.228717  14.228717  1.618010  -1.618010  0.976573  28.457433  -0.892007  0.000000
20  -1.00  0.55  0.00  105  -52.397941  -6.166052  14.228717  14.228717  1.618010  -1.618010  0.976573  28.457433  -0.892007  -0.000000
20  -1.00  1.20  0.00  42  -61.029320  0.518561  10.242395  10.242395  0.456201  -0.456201  0.967456  20.484789  -1.692700  0.000000
20  -1.00  1.20  0.00  63  -61.029338  0.518561  10.242395  10.242395  0.456201  -0.456201  0.967456  20.484789  -1.692700  -0.000000
20  -1.00  1.20  0.00  84  -61.029338  0.518561  10.242395  10.242395  0.456201  -0.456201  0.967456  20.484789  -1.692700  -0.000000
20  -1.00  6.20  0.00  42  -260.400000  20.000000  0.000000  0.000000  0.000000  -0.000000  -890207009985135404755451904.000000  0.000000  0.000000  -0.000000
20  -1.00  1.31  0.00  42  -63.291574  1.914700  9.542650  9.322705  -0.000000  0.000000  0.965069  18.865355  -0.000000  -0.000000
20  -1.00  1.31  0.00  63  -63.291585  1.914701  9.542650  9.322705  0.000000  -0.000000  0.965069  18.865355  -0.000000  0.000000
20  -1.00  1.31  0.00  84  -63.291585  1.914701  9.542650  9.322705  -0.000000  0.000000  0.965069  18.865355  -0.000000  0.000000
20  -1.00  0.67  0.00  42  -53.420877  -5.217010  14.150282  13.205813  0.000000  -0.000000  0.976443  27.356095  -0.000000  0.000000
20  -1.00  0.67  0.00  63  -53.420941  -5.217009  14.150282  13.205813  0.000000  -0.000000  0.976443  27.356095  -0.000000  -0.000000
20  -1.00  0.67  0.00  84  -53.420941  -5.217008  14.150282  13.205813  -0.000000  0.000000  0.976443  27.356095  -0.000000  0.000000
20  -1.00  0.67  0.00  105  -53.420941  -5.217008  14.150282  13.205813  0.000000  0.000000  0.976443  27.356095  0.000000  -0.000000
20  -1.00  1.39  0.00  42  -65.084897  3.401157  8.589056  8.589056  -0.250946  0.250946  0.961191  17.178112  1.816303  -0.000000
20  -1.00  1.39  0.00  63  -65.084905  3.401158  8.589056  8.589056  -0.250946  0.250946  0.961191  17.178112  1.816303  -0.000000
20  -1.00  1.39  0.00  84  -65.084905  3.401158  8.589056  8.589056  -0.250946  0.250946  0.961191  17.178112  1.816303  0.000000
20  -1.00  0.26  0.00  42  -51.122774  -10.396886  16.369443  16.369443  13.131934  -13.131934  0.979637  32.738886  -0.000000  0.000000
20  -1.00  0.26  0.00  63  -51.122777  -10.396886  16.369443  16.369443  13.131934  -13.131934  0.979637  32.738886  0.000000  0.000000
20  -1.00  0.58  0.00  42  -52.637856  -6.166054  14.228717  14.228717  -1.618016  1.618016  0.976573  28.457434  0.892008  0.000000
20  -1.00  0.58  0.00  63  -52.637940  -6.166052  14.228717  14.228717  -1.618010  1.618010  0.976573  28.457433  0.892007  0.000000
20  -1.00  0.58  0.00  84  -52.637941  -6.166052  14.228717  14.228717  -1.618010  1.618010  0.976573  28.457433  0.892007  -0.000000
20  -1.00  0.58  0.00  105  -52.637941  -6.166052  14.228717  14.228717  -1.618010  1.618010  0.976573  28.457433  0.892007  0.000000
20  -1.00  5.70  0.00  42  -239.400000  20.000000  0.000000  0.000000  0.000000  0.000000  -1027719355913260086341926912.000000  0.000000  -0.000000  0.000000
20  -1.00  6.90  0.00  42  -289.800000  20.000000  0.000000  0.000000  0.000000  0.000000  -638068268384187532114395136.000000  0.000000  0.000000  0.000000
20  -1.00  5.50  0.00  42  -231.000000  20.000000  0.000000  0.000000  0.000000  0.000000  -1909982574076117717337767936.000000  0.000000  0.000000  0.000000
20  -1.00  0.33  0.00  42  -51.235383  -9.096769  17.135415  14.380994  0.000000  -0.000000  0.980547  31.516409  0.000000  0.000000
20  -1.00  0.33  0.00  63  -51.235415  -9.096768  17.135414  14.380994  0.000000  -0.000000  0.980547  31.516408  -0.000000  0.000000
20  -1.00  0.33  0.00  84  -51.235415  -9.096768  17.135414  14.380994  -0.000000  0.000000  0.980547  31.516408  0.000000  0.000000
20  -1.00  0.85  0.00  42  -55.418461  -4.216847  13.081440  13.081440  -1.146809  1.146809  0.974519  26.162880  1.261748  0.000000
20  -1.00  0.85  0.00  63  -55.418510  -4.216846  13.081440  13.081440  -1.146809  1.146809  0.974519  26.162880  1.261748  0.000000
20  -1.00  0.85  0.00  84  -55.418511  -4.216846  13.081440  13.081440  -1.146808  1.146808  0.974519  26.162880  1.261748  0.000000
20  -1.00  1.70  0.00  42  -73.205245  8.390880  5.850528  5.918250  -0.000000  0.000000  0.943025  11.768778  -0.000000  -0.000000
20  -1.00  1.70  0.00  63  -73.425913  8.390880  5.850528  5.918250  -0.000000  0.000000  0.943025  11.768778  -0.000000  -0.000000
20  -1.00  0.06  0.00  42  -51.122774  -10.396886  16.369443  16.369443  13.131934  -13.131934  0.979637  32.738886  -0.000000  -0.000000
20  -1.00  0.06  0.00  63  -51.122777  -10.396886  16.369443  16.369443  13.131934  -13.131934  0.979637  32.738886  0.000000  -0.000000
20  -1.00  0.56  0.00  42  -52.477856  -6.166054  14.228717  14.228717  -1.618016  1.618016  0.976573  28.457434  0.892008  0.000000
20  -1.00  0.56  0.00  63  -52.477940  -6.166052  14.228717  14.228717  -1.618010  1.618010  0.976573  28.457433  0.892007  -0.000000
20  -1.00  0.56  0.00  84  -52.477941  -6.166052  14.228717  14.228717  -1.618010  1.618010  0.976573  28.457433  0.892007  0.000000
20  -1.00  0.56  0.00  105  -52.477941  -6.166052  14.228717  14.228717  -1.618010  1.618010  0.976573  28.457433  0.892007  -0.000000
20  -1.00  1.01  0.00  42  -57.707334  -2.010619  11.747933  11.747933  0.752357  -0.752357  0.971626  23.495866  -1.515625  -0.000000
20  -1.00  1.01  0.00  63  -57.707366  -2.010618  11.747933  11.747933  0.752357  -0.752357  0.971626  23.495865  -1.515625  0.000000
20  -1.00  1.01  0.00  84  -57.707367  -2.010618  11.747933  11.747933  0.752357  -0.752357  0.971626  23.495865  -1.515625  -0.000000
20  -1.00  3.20  0.00  42  -134.400000  20.000000  0.000000  0.000000  0.000000  0.000000  -233307254102885178814758912.000000  0.000000  0.000000  0.000000
20  -1.00  0.78  0.00  42  -54.578460  -4.216847  13.081440  13.081440  -1.146809  1.146809  0.974519  26.162880  1.261748  0.000000
20  -1.00  0.78  0.00  63  -54.578510  -4.216846  13.081440  13.081440  -1.146809  1.146809  0.974519  26.162880  1.261748  0.000000
20  -1.00  0.78  0.00  84  -54.578511  -4.216846  13.081440  13.081440  -1.146808  1.146808  0.974519  26.162880  1.261748  0.000000
20  -1.00  0.99  0.00  42  -57.387335  -2.010619  11.747933  11.747933  0.752357  -0.752357  0.971626  23.495866  -1.515625  -0.000000
20  -1.00  0.99  0.00  63  -57.387366  -2.010618  11.747933  11.747933  0.752357  -0.752357  0.971626  23.495865  -1.515625  -0.000000
20  -1.00  0.99  0.00  84  -57.387367  -2.010618  11.747933  11.747933  0.752357  -0.752357  0.971626  23.495865  -1.515625  0.000000
20  -1.00  0.34  0.00  42  -51.262854  -8.034441  15.235736  15.235736  1.607293  -1.607293  0.978122  30.471472  -0.374034  0.000000
20  -1.00  0.34  0.00  63  -51.262972  -8.034439  15.235735  15.235735  1.607272  -1.607272  0.978122  30.471471  -0.374034  0.000000
20  -1.00  0.34  0.00  84  -51.262972  -8.034439  15.235735  15.235735  1.607272  -1.607272  0.978122  30.471471  -0.374034  0.000000
20  -1.00  0.34  0.00  105  -51.262972  -8.034439  15.235735  15.235735  1.607272  -1.607272  0.978122  30.471471  -0.374034  0.000000
20  -1.00  1.88  0.00  42  -79.296962  16.015442  1.994206  1.994206  -0.007932  0.007932  0.832849  3.988412  0.000000  0.000000
20  -1.00  0.65  0.00  42  -53.220876  -5.217010  14.150282  13.205813  0.000000  -0.000000  0.976443  27.356095  -0.000000  0.000000
20  -1.00  0.65  0.00  63  -53.220941  -5.217009  14.150282  13.205813  0.000000  -0.000000  0.976443  27.356095  -0.000000  -0.000000
20  -1.00  0.65  0.00  84  -53.220941  -5.217008  14.150282  13.205813  -0.000000  0.000000  0.976443  27.356095  -0.000000  -0.000000
20  -1.00  0.65  0.00  105  -53.220941  -5.217008  14.150282  13.205813  0.000000  0.000000  0.976443  27.356095  0.000000  -0.000000
20  -1.00  1.85  0.00  42  -77.700000  20.000000  0.000000  0.000000  0.000000  -0.000000  -13968254469879631064334336.000000  0.000000  -0.000000  0.000000
20  -1.00  9.70  0.00  42  -407.400000  20.000000  0.000000  0.000000  0.000000  -0.000000  -1799344678220043239659929600.000000  0.000000  -0.000000  -0.000000
20  -1.00  0.69  0.00  42  -53.620877  -5.217010  14.150282  13.205813  0.000000  -0.000000  0.976443  27.356095  -0.000000  0.000000
20  -1.00  0.69  0.00  63  -53.620941  -5.217009  14.150282  13.205813  0.000000  -0.000000  0.976443  27.356095  -0.000000  -0.000000
20  -1.00  0.69  0.00  84  -53.620941  -5.217008  14.150282  13.205813  -0.000000  0.000000  0.976443  27.356095  -0.000000  -0.000000
20  -1.00  0.69  0.00  105  -53.620941  -5.217008  14.150282  13.205813  0.000000  0.000000  0.976443  27.356095  0.000000  -0.000000
20  -1.00  1.32  0.00  42  -63.511574  1.914700  9.322705  9.542650  0.000000  -0.000000  0.964245  18.865355  0.000000  0.000000
20  -1.00  1.32  0.00  63  -63.511585  1.914701  9.322705  9.542650  -0.000000  0.000000  0.964245  18.865355  0.000000  0.000000
20  -1.00  1.32  0.00  84  -63.511585  1.914701  9.322705  9.542650  0.000000  -0.000000  0.964245  18.865355  0.000000  0.000000
20  -1.00  7.50  0.00  42  -315.000000  20.000000  0.000000  0.000000  0.000000  0.000000  -1909368263134062067333464064.000000  0.000000  0.000000  0.000000
20  -1.00  1.11  0.00  42  -59.370493  -0.788876  11.190095  10.840271  -0.000000  0.000000  0.970212  22.030366  0.000000  -0.000000
20  -1.00  1.11  0.00  63  -59.370518  -0.788876  11.190095  10.840271  -0.000000  0.000000  0.970212  22.030366  -0.000000  -0.000000
20  -1.00  1.11  0.00  84  -59.370518  -0.788876  11.190095  10.840271  -0.000000  0.000000  0.970212  22.030366  -0.000000  -0.000000
20  -1.00  0.90  0.00  42  -56.092262  -3.151146  12.155271  12.719879  0.000000  -0.000000  0.972577  24.875149  0.000000  -0.000000
20  -1.00  0.90  0.00  63  -56.092303  -3.151145  12.155270  12.719879  0.000000  -0.000000  0.972577  24.875149  0.000000  0.000000
20  -1.00  0.90  0.00  84  -56.092303  -3.151145  12.155270  12.719879  0.000000  -0.000000  0.972577  24.875149  0.000000  0.000000
20  -1.00  1.19  0.00  42  -60.829321  0.518561  10.242395  10.242395  -0.456201  0.456201  0.967456  20.484789  1.692700  -0.000000
20  -1.00  1.19  0.00  63  -60.829338  0.518561  10.242395  10.242395  -0.456201  0.456201  0.967456  20.484789  1.692700  -0.000000
20  -1.00  1.19  0.00  84  -60.829338  0.518561  10.242395  10.242395  -0.456201  0.456201  0.967456  20.484789  1.692700  -0.000000
20  -1.00  0.10  0.00  42  -51.122774  -10.396886  16.369443  16.369443  -13.131934  13.131934  0.979637  32.738886  -0.000000  0.000000
20  -1.00  0.10  0.00  63  -51.122777  -10.396886  16.369443  16.369443  -13.131934  13.131934  0.979637  32.738886  0.000000  0.000000
20  -1.00  4.40  0.00  42  -184.800000  20.000000  0.000000  0.000000  0.000000  -0.000000  -554967710374094621053550592.000000  0.000000  -0.000000  0.000000
20  -1.00  1.43  0.00  42  -66.044897  3.401157  8.589056  8.589056  -0.250946  0.250946  0.961191  17.178112  1.816303  0.000000
20  -1.00  1.43  0.00  63  -66.044905  3.401158  8.589056  8.589056  -0.250946  0.250946  0.961191  17.178112  1.816303  -0.000000
20  -1.00  1.43  0.00  84  -66.044905  3.401158  8.589056  8.589056  -0.250946  0.250946  0.961191  17.178112  1.816303  -0.000000
20  -1.00  0.66  0.00  42  -53.320877  -5.217010  13.205813  14.150282  -0.000000  0.000000  0.974759  27.356095  0.000000  0.000000
20  -1.00  0.66  0.00  63  -53.320941  -5.217009  13.205813  14.150282  -0.000000  0.000000  0.974759  27.356095  0.000000  -0.000000
20  -1.00  0.66  0.00  84  -53.320941  -5.217008  13.205813  14.150282  0.000000  -0.000000  0.974759  27.356095  0.000000  -0.000000
20  -1.00  0.66  0.00  105  -53.320941  -5.217008  13.205813  14.150282  0.000000  0.000000  0.974759  27.356095  -0.000000  -0.000000
20  -1.00  0.15  0.00  42  -51.122774  -10.396886  16.369443  16.369443  13.131934  -13.131934  0.979637  32.738886  0.000000  -0.000000
20  -1.00  0.15  0.00  63  -51.122777  -10.396886  16.369443  16.369443  13.131934  -13.131934  0.979637  32.738886  0.000000  -0.000000
20  -1.00  1.64  0.00  42  -71.625913  8.390880  5.918250  5.850528  0.000000  -0.000000  0.943677  11.768778  0.000000  0.000000
20  -1.00  1.64  0.00  63  -71.625913  8.390880  5.918250  5.850528  0.000000  -0.000000  0.943677  11.768778  -0.000000  -0.000000
20  -1.00  1.47  0.00  42  -67.016752  4.977903  7.780697  7.648258  -0.000000  0.000000  0.957159  15.428955  -0.000000  -0.000000
20  -1.00  1.47  0.00  63  -67.016757  4.977903  7.780697  7.648258  -0.000000  -0.000000  0.957159  15.428955  -0.000000  0.000000
20  -1.00  1.50  0.00  42  -67.796752  4.977903  7.780697  7.648258  -0.000000  0.000000  0.957159  15.428955  -0.000000  0.000000
20  -1.00  1.50  0.00  63  -67.796757  4.977903  7.780697  7.648258  -0.000000  -0.000000  0.957159  15.428955  -0.000000  0.000000
20  -1.00  0.62  0.00  42  -52.957856  -6.166054  14.228717  14.228717  -1.618016  1.618016  0.976573  28.457434  0.892008  -0.000000
20  -1.00  0.62  0.00  63  -52.957940  -6.166052  14.228717  14.228717  -1.618010  1.618010  0.976573  28.457433  0.892007  -0.000000
20  -1.00  0.62  0.00  84  -52.957941  -6.166052  14.228717  14.228717  -1.618010  1.618010  0.976573  28.457433  0.892007  0.000000
20  -1.00  0.62  0.00  105  -52.957941  -6.166052  14.228717  14.228717  -1.618010  1.618010  0.976573  28.457433  0.892007  0.000000
